INCIDENT_DATETIME,INCIDENT_RESPONSE_SECONDS_QY,DISPATCH_RESPONSE_SECONDS_QY,TRAVEL_TIME_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,INCIDENT_CLASSIFICATION_GROUP,PROPERTY_USE_DESCRIPTION,BOROUGH,ZIPCODE,CITY_COUNCIL_DIST,LATITUDE,LONGITUDE,YEAR,MONTH,DAY_OF_WEEK,HOUR
2020-09-02 18:31:00,830,377,259,2,1,NONSTRUCTURAL FIRE,Educational,BRONX,10001,28,40.554282,-73.844149,2020,9,Wed,18
2021-06-01 10:56:00,1208,404,630,2,0,GARBAGE FIRE,Assembly,BROOKLYN,11205,19,40.816531,-74.020323,2021,6,Thu,10
2016-01-28 17:01:00,781,183,395,3,0,APPLIANCE FIRE,Commercial - Office,QUEENS,11368,25,40.735872,-74.257498,2016,1,Fri,17
2016-02-22 12:04:00,686,116,527,2,0,NONSTRUCTURAL FIRE,Storage,BROOKLYN,11201,47,40.611912,-74.157305,2016,2,Thu,12
2017-04-22 09:25:00,1499,288,1122,2,1,UTILITY EMERGENCY,Storage,BRONX,10451,43,40.545905,-74.106192,2017,4,Mon,9
2020-09-12 01:43:00,810,467,303,2,1,OUTSIDE FIRE,Healthcare,MANHATTAN,10301,30,40.780832,-74.018631,2020,9,Tue,1
2022-11-24 10:40:00,989,283,437,2,0,NONSTRUCTURAL FIRE,Healthcare,STATEN ISLAND,11205,25,40.564185,-73.787651,2022,11,Mon,10
2023-03-10 16:15:00,486,127,356,3,1,CAR FIRE,Commercial - Mercantile,MANHATTAN,10302,7,40.616884,-73.917749,2023,3,Thu,16
2019-04-07 17:29:00,631,196,318,2,2,CAR FIRE,Transportation,QUEENS,10451,3,40.618377,-73.932501,2019,4,Sat,17
2021-03-05 21:23:00,992,407,310,2,2,STRUCTURAL FIRE,Commercial - Mercantile,BROOKLYN,11201,3,40.745873,-74.131776,2021,3,Sat,21
2023-10-08 19:48:00,486,173,268,4,3,MAJOR FIRE,Storage,BROOKLYN,10002,24,40.571175,-74.129026,2023,10,Fri,19
2019-05-11 19:15:00,460,203,231,1,1,STRUCTURAL FIRE,Residential - Single Family,BROOKLYN,11205,14,40.503221,-74.20311,2019,5,Thu,19
2021-02-09 03:39:00,885,404,462,2,1,NONSTRUCTURAL FIRE,Assembly,BRONX,10002,3,40.772637,-73.918712,2021,2,Thu,3
2024-11-28 03:22:00,870,210,611,2,0,UTILITY EMERGENCY,Residential - Multifamily,MANHATTAN,10001,24,40.760094,-74.11678,2024,11,Tue,3
2019-12-06 17:19:00,925,573,249,2,0,STRUCTURAL FIRE,Commercial - Office,BROOKLYN,11201,18,40.71492,-74.134773,2019,12,Tue,17
2021-10-01 13:09:00,1222,510,420,1,0,NONSTRUCTURAL FIRE,Industrial,BRONX,10452,28,40.50361,-73.928541,2021,10,Fri,13
2017-09-28 14:25:00,808,328,316,2,1,GARBAGE FIRE,Transportation,STATEN ISLAND,10301,20,40.701934,-74.049467,2017,9,Fri,14
2018-07-28 20:46:00,1674,450,939,4,0,NONSTRUCTURAL FIRE,Commercial - Mercantile,MANHATTAN,10002,5,40.827733,-74.071039,2018,7,Tue,20
2021-08-05 12:51:00,868,299,442,1,1,UNUSUAL INCIDENT,Educational,BROOKLYN,10002,10,40.680279,-73.913477,2021,8,Tue,12
2016-09-19 08:30:00,1008,267,627,1,2,OUTSIDE FIRE,Residential - Multifamily,BRONX,10301,14,40.525513,-74.2128,2016,9,Sat,8
2019-09-01 09:44:00,961,201,732,2,0,UTILITY EMERGENCY,Educational,QUEENS,11201,30,40.763655,-74.056659,2019,9,Sun,9
2022-03-23 11:43:00,814,200,496,1,4,NONSTRUCTURAL FIRE,Residential - Multifamily,BROOKLYN,10451,19,40.660826,-74.210886,2022,3,Fri,11
2021-02-04 13:44:00,615,202,340,2,0,STRUCTURAL FIRE,Assembly,QUEENS,10301,3,40.731459,-74.065831,2021,2,Sat,13
2018-10-28 12:23:00,1040,306,536,1,2,ELECTRICAL FIRE,Residential - Multifamily,MANHATTAN,10302,32,40.562397,-73.94127,2018,10,Sun,12
2018-10-18 16:28:00,563,330,232,1,0,NONSTRUCTURAL FIRE,Assembly,MANHATTAN,10001,36,40.774813,-73.931282,2018,10,Wed,16
2020-08-16 09:24:00,561,266,239,2,1,STRUCTURAL FIRE,Assembly,BRONX,11368,32,40.578962,-73.728381,2020,8,Tue,9
2022-11-03 02:24:00,649,301,199,3,4,MAJOR FIRE,Storage,BROOKLYN,10452,20,40.527342,-73.744904,2022,11,Tue,2
2023-09-02 08:47:00,920,359,284,1,0,OUTSIDE FIRE,Storage,BRONX,10031,45,40.560701,-73.945203,2023,9,Wed,8
2017-12-17 14:42:00,901,251,368,1,3,UNUSUAL INCIDENT,Healthcare,MANHATTAN,11201,5,40.807007,-74.171481,2017,12,Sun,14
2021-01-16 15:19:00,990,151,601,1,4,GARBAGE FIRE,Educational,BRONX,10451,10,40.786332,-74.037872,2021,1,Thu,15
2017-09-22 20:42:00,908,114,689,4,3,GARBAGE FIRE,Educational,QUEENS,10452,29,40.588798,-73.799626,2017,9,Sat,20
2015-09-23 23:34:00,612,297,137,2,1,MAJOR FIRE,Educational,MANHATTAN,10451,3,40.699763,-73.811092,2015,9,Sat,23
2024-04-22 13:09:00,654,222,339,1,3,UTILITY EMERGENCY,Transportation,BROOKLYN,10001,44,40.62418,-73.860991,2024,4,Sat,13
2016-11-19 05:33:00,690,138,410,3,2,UNUSUAL INCIDENT,Assembly,BROOKLYN,10002,14,40.605424,-73.805897,2016,11,Mon,5
2023-06-28 10:40:00,1201,499,560,1,1,OUTSIDE FIRE,Residential - Multifamily,QUEENS,10002,37,40.59085,-73.84893,2023,6,Mon,10
2018-04-10 11:31:00,790,286,215,1,1,UNUSUAL INCIDENT,Storage,BRONX,10452,41,40.719546,-74.195137,2018,4,Mon,11
2016-04-20 21:15:00,990,631,177,1,0,APPLIANCE FIRE,Residential - Single Family,MANHATTAN,10452,50,40.535896,-74.253397,2016,4,Sun,21
2024-04-24 23:54:00,685,278,289,1,1,NONSTRUCTURAL FIRE,Storage,BRONX,11201,22,40.785862,-73.878528,2024,4,Wed,23
2022-11-25 11:53:00,901,155,618,1,1,UTILITY EMERGENCY,Storage,BRONX,10302,22,40.502423,-73.788962,2022,11,Tue,11
2016-02-24 01:45:00,645,183,298,2,1,MAJOR FIRE,Commercial - Office,QUEENS,10451,30,40.624474,-73.939092,2016,2,Sun,1
2020-12-13 01:57:00,877,338,341,2,0,OUTSIDE FIRE,Residential - Single Family,STATEN ISLAND,11368,35,40.675996,-74.11256,2020,12,Sun,1
2019-01-01 20:23:00,1557,654,677,2,1,ELECTRICAL FIRE,Educational,BRONX,10301,37,40.53886,-74.064491,2019,1,Sat,20
2021-03-17 07:01:00,534,210,283,1,3,APPLIANCE FIRE,Commercial - Office,BRONX,10001,38,40.703834,-73.790103,2021,3,Sun,7
2021-07-23 15:09:00,800,347,265,4,0,UTILITY EMERGENCY,Residential - Single Family,BROOKLYN,10301,51,40.787449,-74.241154,2021,7,Thu,15
2021-06-26 03:36:00,737,175,432,2,4,MAJOR FIRE,Industrial,QUEENS,10031,36,40.851748,-74.250565,2021,6,Tue,3
2024-12-26 07:01:00,1213,396,661,1,3,APPLIANCE FIRE,Healthcare,BRONX,10002,16,40.710752,-73.93606,2024,12,Thu,7
2015-07-19 13:59:00,1207,501,431,2,2,UNUSUAL INCIDENT,Storage,MANHATTAN,10002,21,40.873054,-73.927949,2015,7,Thu,13
2019-06-05 20:32:00,1255,424,762,1,1,APPLIANCE FIRE,Residential - Multifamily,QUEENS,11201,49,40.769191,-73.939605,2019,6,Thu,20
2015-05-05 16:27:00,546,104,353,2,0,NONSTRUCTURAL FIRE,Assembly,BROOKLYN,11201,18,40.750632,-74.236505,2015,5,Wed,16
2020-02-16 17:12:00,995,377,400,1,1,UTILITY EMERGENCY,Commercial - Mercantile,STATEN ISLAND,10002,4,40.827777,-74.228672,2020,2,Sun,17
2020-09-13 19:29:00,765,460,259,2,0,ELECTRICAL FIRE,Industrial,QUEENS,10452,39,40.790338,-73.903096,2020,9,Sat,19
2018-12-07 07:46:00,964,495,179,3,2,APPLIANCE FIRE,Commercial - Mercantile,BROOKLYN,10452,49,40.74138,-73.774919,2018,12,Tue,7
2015-03-13 03:24:00,587,254,242,2,2,UNUSUAL INCIDENT,Commercial - Office,BROOKLYN,10002,18,40.811493,-74.101288,2015,3,Wed,3
2024-06-28 16:15:00,701,294,264,3,0,STRUCTURAL FIRE,Assembly,BRONX,10302,23,40.540471,-74.230179,2024,6,Thu,16
2017-02-09 14:08:00,1119,237,603,2,0,CAR FIRE,Healthcare,MANHATTAN,10031,15,40.758429,-73.792976,2017,2,Fri,14
2023-08-08 12:52:00,584,354,202,2,2,ELECTRICAL FIRE,Healthcare,BROOKLYN,11201,36,40.79518,-73.834594,2023,8,Wed,12
2023-12-06 15:37:00,1111,214,726,2,1,UNUSUAL INCIDENT,Educational,MANHATTAN,10002,18,40.514891,-74.232729,2023,12,Thu,15
2017-09-10 07:33:00,547,168,332,1,2,UTILITY EMERGENCY,Healthcare,BRONX,10451,32,40.82999,-74.046761,2017,9,Mon,7
2017-05-21 16:31:00,867,264,378,3,1,GARBAGE FIRE,Transportation,BRONX,10001,37,40.678871,-74.066277,2017,5,Sun,16
2017-02-05 07:59:00,905,537,302,2,0,ELECTRICAL FIRE,Educational,MANHATTAN,10002,31,40.87546,-73.737349,2017,2,Thu,7
2016-08-18 19:49:00,766,175,352,1,3,UTILITY EMERGENCY,Commercial - Mercantile,QUEENS,11368,24,40.582757,-73.874919,2016,8,Sat,19
2015-06-27 20:07:00,647,223,321,5,1,NONSTRUCTURAL FIRE,Educational,QUEENS,11205,25,40.737104,-74.003934,2015,6,Tue,20
2015-09-20 17:38:00,779,328,209,2,0,APPLIANCE FIRE,Residential - Multifamily,MANHATTAN,11205,32,40.612038,-73.883587,2015,9,Wed,17
2023-04-25 01:44:00,673,228,324,3,0,GARBAGE FIRE,Industrial,BROOKLYN,10002,47,40.549173,-73.865542,2023,4,Sun,1
2015-10-06 13:43:00,941,466,310,1,0,OUTSIDE FIRE,Residential - Multifamily,QUEENS,10002,14,40.764076,-73.879678,2015,10,Sun,13
2024-01-27 00:59:00,775,153,415,2,1,UTILITY EMERGENCY,Residential - Single Family,MANHATTAN,11205,48,40.529256,-73.828209,2024,1,Sat,0
2015-05-01 12:20:00,567,290,273,2,1,OUTSIDE FIRE,Storage,STATEN ISLAND,10302,18,40.855983,-74.019457,2015,5,Sun,12
2022-01-12 05:54:00,673,205,408,3,2,OUTSIDE FIRE,Educational,QUEENS,11368,23,40.710642,-74.002583,2022,1,Mon,5
2023-06-06 23:43:00,858,331,401,4,0,UNUSUAL INCIDENT,Healthcare,BROOKLYN,10452,6,40.732367,-74.108444,2023,6,Fri,23
2022-10-24 01:36:00,900,190,436,3,0,APPLIANCE FIRE,Transportation,BROOKLYN,11205,43,40.725663,-73.868493,2022,10,Fri,1
2018-10-28 20:07:00,1402,254,849,1,0,OUTSIDE FIRE,Transportation,MANHATTAN,10031,43,40.826506,-74.009889,2018,10,Mon,20
2016-11-16 11:05:00,726,459,234,1,1,GARBAGE FIRE,Residential - Single Family,BROOKLYN,10302,2,40.528422,-74.219278,2016,11,Tue,11
2015-02-27 22:21:00,995,297,442,1,1,UNUSUAL INCIDENT,Storage,BRONX,10002,17,40.874497,-74.156603,2015,2,Sun,22
2023-09-28 23:36:00,1100,563,493,1,0,ELECTRICAL FIRE,Assembly,BROOKLYN,10302,10,40.568897,-73.762033,2023,9,Sat,23
2021-09-24 01:58:00,965,333,584,2,2,STRUCTURAL FIRE,Educational,BROOKLYN,10002,2,40.524984,-74.015803,2021,9,Thu,1
2017-03-08 12:54:00,710,358,300,1,1,CAR FIRE,Industrial,QUEENS,11368,4,40.671547,-73.760385,2017,3,Fri,12
2021-12-26 20:41:00,1113,240,814,4,0,GARBAGE FIRE,Educational,BROOKLYN,11201,47,40.77501,-73.780876,2021,12,Sat,20
2016-09-12 20:05:00,430,109,266,2,2,UTILITY EMERGENCY,Educational,BRONX,10001,5,40.627483,-73.863363,2016,9,Tue,20
2020-03-06 07:12:00,789,115,541,1,2,ELECTRICAL FIRE,Healthcare,BRONX,10002,41,40.528283,-74.222049,2020,3,Fri,7
2022-04-21 04:01:00,1056,465,496,4,0,MAJOR FIRE,Industrial,BROOKLYN,10301,32,40.666563,-73.897509,2022,4,Sat,4
2024-06-14 09:07:00,714,366,321,2,1,CAR FIRE,Storage,QUEENS,11368,45,40.59401,-74.12704,2024,6,Sun,9
2017-04-01 15:24:00,946,329,567,1,2,UTILITY EMERGENCY,Healthcare,BROOKLYN,10001,11,40.76089,-73.875405,2017,4,Tue,15
2020-02-28 04:07:00,421,139,280,2,0,STRUCTURAL FIRE,Commercial - Mercantile,BROOKLYN,10452,10,40.541719,-74.219925,2020,2,Sat,4
2023-06-19 19:51:00,941,370,456,2,1,ELECTRICAL FIRE,Residential - Multifamily,BRONX,10001,31,40.723583,-73.757723,2023,6,Thu,19
2020-10-07 18:48:00,810,260,368,2,2,STRUCTURAL FIRE,Commercial - Office,MANHATTAN,11201,16,40.642562,-73.889921,2020,10,Sun,18
2019-07-26 14:33:00,484,215,251,1,1,STRUCTURAL FIRE,Storage,MANHATTAN,11368,43,40.640223,-73.794174,2019,7,Sun,14
2017-10-10 17:56:00,752,173,348,2,1,NONSTRUCTURAL FIRE,Residential - Single Family,BROOKLYN,10031,12,40.744468,-74.138625,2017,10,Thu,17
2023-03-04 17:42:00,972,330,495,3,0,OUTSIDE FIRE,Industrial,QUEENS,10002,24,40.519962,-74.048946,2023,3,Wed,17
2022-12-22 13:56:00,736,509,192,1,1,UTILITY EMERGENCY,Storage,BROOKLYN,10452,3,40.624152,-74.10203,2022,12,Sun,13
2024-05-23 14:41:00,560,129,274,2,3,STRUCTURAL FIRE,Industrial,MANHATTAN,11205,48,40.748213,-73.995352,2024,5,Wed,14
2023-04-22 14:11:00,737,236,269,4,0,MAJOR FIRE,Industrial,BRONX,10452,23,40.789754,-74.148602,2023,4,Sun,14
2015-08-11 06:55:00,1235,401,579,3,0,UNUSUAL INCIDENT,Transportation,QUEENS,11205,45,40.693387,-73.780387,2015,8,Tue,6
2020-02-15 01:32:00,790,269,442,2,2,APPLIANCE FIRE,Assembly,QUEENS,10002,20,40.908141,-74.084767,2020,2,Thu,1
2020-09-12 10:50:00,906,334,533,2,2,UTILITY EMERGENCY,Storage,STATEN ISLAND,11368,32,40.788484,-74.071536,2020,9,Mon,10
2017-12-11 20:20:00,704,192,362,4,1,NONSTRUCTURAL FIRE,Assembly,QUEENS,11201,51,40.898326,-74.002926,2017,12,Wed,20
2020-03-21 20:57:00,730,233,354,1,4,ELECTRICAL FIRE,Transportation,BROOKLYN,10301,23,40.785509,-73.833274,2020,3,Sun,20
2022-10-24 11:10:00,977,407,272,1,0,CAR FIRE,Educational,QUEENS,10451,40,40.818338,-73.895647,2022,10,Tue,11
2024-05-23 06:59:00,950,194,529,4,1,UTILITY EMERGENCY,Residential - Single Family,MANHATTAN,10451,51,40.810852,-74.081447,2024,5,Sat,6
2023-11-08 09:56:00,1092,425,415,6,1,UNUSUAL INCIDENT,Transportation,QUEENS,10302,32,40.731107,-73.895278,2023,11,Mon,9
2023-09-14 16:55:00,707,224,216,6,1,APPLIANCE FIRE,Residential - Multifamily,QUEENS,10302,1,40.839633,-74.239288,2023,9,Mon,16
2017-06-22 09:07:00,1111,242,577,3,1,APPLIANCE FIRE,Residential - Single Family,BROOKLYN,10302,27,40.714135,-73.90778,2017,6,Sat,9
2022-01-12 10:58:00,439,193,237,4,3,GARBAGE FIRE,Commercial - Mercantile,BROOKLYN,10001,34,40.538102,-74.131894,2022,1,Mon,10
2023-04-17 14:50:00,584,220,345,2,2,NONSTRUCTURAL FIRE,Industrial,MANHATTAN,10002,6,40.577234,-74.158944,2023,4,Fri,14
2017-12-18 14:05:00,497,126,189,1,2,GARBAGE FIRE,Assembly,QUEENS,10452,8,40.581518,-74.02762,2017,12,Wed,14
2022-04-04 04:09:00,837,169,618,2,1,NONSTRUCTURAL FIRE,Commercial - Office,BROOKLYN,10002,28,40.820488,-74.10575,2022,4,Sun,4
2015-11-20 15:36:00,660,282,334,1,0,UTILITY EMERGENCY,Assembly,BRONX,10031,45,40.647191,-74.096728,2015,11,Sun,15
2024-01-05 01:14:00,808,284,379,5,0,CAR FIRE,Storage,BROOKLYN,11368,36,40.54809,-73.850123,2024,1,Mon,1
2017-12-28 06:21:00,985,376,321,3,0,UTILITY EMERGENCY,Residential - Multifamily,QUEENS,10031,4,40.529876,-73.961172,2017,12,Tue,6
2023-04-12 05:58:00,1021,269,479,2,0,MAJOR FIRE,Assembly,MANHATTAN,11205,31,40.726766,-73.884744,2023,4,Sun,5
2017-09-10 11:29:00,787,333,275,4,1,GARBAGE FIRE,Industrial,QUEENS,10002,14,40.859447,-73.91491,2017,9,Tue,11
2018-11-16 17:49:00,599,115,385,3,2,UTILITY EMERGENCY,Educational,BROOKLYN,10302,34,40.856295,-74.196398,2018,11,Sun,17
2023-01-10 09:58:00,741,92,463,3,0,GARBAGE FIRE,Commercial - Office,QUEENS,11201,36,40.614013,-74.196219,2023,1,Sun,9
2021-09-19 03:21:00,417,218,149,3,1,OUTSIDE FIRE,Industrial,MANHATTAN,10451,47,40.709283,-74.039996,2021,9,Sat,3
2016-02-15 12:26:00,1011,173,555,5,1,ELECTRICAL FIRE,Industrial,BROOKLYN,10031,4,40.881938,-74.158633,2016,2,Wed,12
2021-06-06 21:34:00,841,105,640,2,4,MAJOR FIRE,Residential - Multifamily,MANHATTAN,10451,12,40.547605,-74.245203,2021,6,Thu,21
2021-07-15 20:32:00,936,406,383,2,4,APPLIANCE FIRE,Transportation,BRONX,11201,24,40.754579,-74.02579,2021,7,Fri,20
2024-04-19 13:26:00,955,217,452,1,2,UTILITY EMERGENCY,Healthcare,BROOKLYN,10452,16,40.647843,-73.741521,2024,4,Wed,13
2016-01-14 06:30:00,712,344,245,1,0,GARBAGE FIRE,Assembly,BRONX,10031,32,40.535012,-74.228231,2016,1,Tue,6
2017-08-20 06:49:00,677,135,436,4,0,MAJOR FIRE,Assembly,BROOKLYN,10451,51,40.625052,-74.188616,2017,8,Tue,6
2022-07-10 17:18:00,570,292,247,1,1,NONSTRUCTURAL FIRE,Commercial - Mercantile,QUEENS,11368,8,40.692794,-74.080151,2022,7,Mon,17
2024-12-13 09:30:00,345,131,179,2,1,UTILITY EMERGENCY,Educational,BRONX,10452,47,40.846284,-73.927996,2024,12,Tue,9
2019-01-20 09:47:00,1158,369,519,2,0,OUTSIDE FIRE,Residential - Multifamily,QUEENS,10001,49,40.66417,-74.124323,2019,1,Wed,9
2021-09-09 16:48:00,580,204,333,1,0,CAR FIRE,Commercial - Mercantile,BROOKLYN,10302,7,40.747232,-73.846663,2021,9,Sun,16
2016-06-27 20:19:00,1125,620,494,1,1,APPLIANCE FIRE,Healthcare,BRONX,10031,15,40.769143,-73.802387,2016,6,Thu,20
2017-05-23 22:25:00,1279,634,445,1,3,MAJOR FIRE,Educational,QUEENS,10302,7,40.787981,-73.934222,2017,5,Mon,22
2021-11-07 09:35:00,791,222,475,3,0,GARBAGE FIRE,Commercial - Mercantile,BROOKLYN,10002,4,40.650464,-74.145952,2021,11,Sun,9
2023-01-03 00:09:00,883,171,582,1,1,OUTSIDE FIRE,Healthcare,BRONX,11368,22,40.820887,-73.984362,2023,1,Sun,0
2019-09-27 05:59:00,894,344,282,2,4,GARBAGE FIRE,Assembly,BRONX,11201,42,40.572289,-74.167152,2019,9,Sat,5
2019-08-21 00:02:00,896,402,346,1,1,ELECTRICAL FIRE,Industrial,BROOKLYN,10002,46,40.844039,-73.939624,2019,8,Thu,0
2022-01-11 10:57:00,825,225,377,4,0,STRUCTURAL FIRE,Healthcare,BROOKLYN,10002,27,40.646667,-74.217227,2022,1,Wed,10
2015-03-18 17:24:00,844,383,442,2,0,STRUCTURAL FIRE,Educational,BROOKLYN,11205,9,40.788636,-74.19868,2015,3,Mon,17
2022-11-03 17:17:00,707,190,448,1,1,GARBAGE FIRE,Residential - Single Family,MANHATTAN,10301,34,40.871502,-74.236399,2022,11,Wed,17
2018-10-12 17:55:00,1423,709,478,5,0,ELECTRICAL FIRE,Residential - Single Family,BROOKLYN,10302,41,40.644496,-73.718371,2018,10,Tue,17
2016-07-01 04:21:00,628,268,332,4,1,OUTSIDE FIRE,Healthcare,MANHATTAN,11205,17,40.810429,-74.041335,2016,7,Fri,4
2015-03-04 20:59:00,799,390,381,1,0,UNUSUAL INCIDENT,Industrial,BROOKLYN,11201,15,40.892592,-73.850025,2015,3,Wed,20
2021-04-24 04:38:00,981,309,498,3,1,NONSTRUCTURAL FIRE,Residential - Multifamily,QUEENS,10031,33,40.518747,-73.71972,2021,4,Mon,4
2024-12-20 12:43:00,675,147,434,2,1,ELECTRICAL FIRE,Commercial - Office,QUEENS,11205,38,40.805449,-74.127641,2024,12,Sun,12
2015-04-03 01:22:00,649,249,356,4,2,MAJOR FIRE,Healthcare,BROOKLYN,10451,34,40.827404,-74.098977,2015,4,Sun,1
2022-01-12 02:37:00,1272,297,739,3,1,OUTSIDE FIRE,Storage,BROOKLYN,11368,9,40.696643,-73.759334,2022,1,Mon,2
2021-08-17 07:43:00,1084,299,529,2,1,STRUCTURAL FIRE,Commercial - Office,MANHATTAN,10031,2,40.72989,-74.075101,2021,8,Fri,7
2016-07-27 20:34:00,662,183,244,1,2,ELECTRICAL FIRE,Transportation,BROOKLYN,10451,19,40.514952,-73.799156,2016,7,Mon,20
2017-03-15 09:07:00,762,293,209,1,1,OUTSIDE FIRE,Healthcare,MANHATTAN,11368,24,40.765453,-74.181741,2017,3,Thu,9
2015-11-18 01:15:00,630,168,281,4,1,UTILITY EMERGENCY,Educational,BROOKLYN,11368,29,40.561172,-73.745005,2015,11,Mon,1
2018-09-20 15:24:00,944,282,400,3,3,APPLIANCE FIRE,Assembly,BRONX,10302,44,40.908646,-74.231486,2018,9,Thu,15
2019-02-27 06:17:00,1046,280,533,4,1,STRUCTURAL FIRE,Residential - Single Family,BRONX,11368,49,40.71559,-74.230088,2019,2,Wed,6
2015-04-16 07:25:00,667,228,314,4,1,ELECTRICAL FIRE,Transportation,BRONX,10031,18,40.605985,-73.874082,2015,4,Thu,7
2023-01-23 21:29:00,517,251,205,4,0,GARBAGE FIRE,Residential - Multifamily,BRONX,10001,18,40.697414,-73.967393,2023,1,Tue,21
2023-07-13 16:51:00,969,351,512,3,3,UTILITY EMERGENCY,Transportation,BROOKLYN,10001,27,40.674747,-73.997007,2023,7,Tue,16
2017-09-05 03:07:00,1050,477,458,5,3,OUTSIDE FIRE,Assembly,STATEN ISLAND,10001,5,40.647269,-73.819132,2017,9,Mon,3
2018-10-15 10:54:00,1073,296,626,3,1,OUTSIDE FIRE,Industrial,QUEENS,10451,19,40.631542,-74.158759,2018,10,Sat,10
2022-08-20 04:54:00,1067,356,538,2,0,STRUCTURAL FIRE,Storage,MANHATTAN,10452,51,40.541009,-73.804065,2022,8,Sun,4
2019-04-01 19:05:00,592,255,299,5,2,UNUSUAL INCIDENT,Residential - Single Family,BROOKLYN,10452,51,40.609404,-74.228605,2019,4,Thu,19
2022-01-10 16:59:00,578,314,244,1,3,NONSTRUCTURAL FIRE,Educational,BRONX,11201,15,40.523882,-74.109672,2022,1,Fri,16
2015-08-18 20:11:00,740,302,360,1,2,APPLIANCE FIRE,Transportation,MANHATTAN,10451,18,40.55425,-74.156347,2015,8,Tue,20
2020-07-19 03:06:00,688,387,275,3,2,CAR FIRE,Educational,QUEENS,10302,41,40.701867,-73.866802,2020,7,Thu,3
2022-11-06 08:50:00,912,412,415,1,4,STRUCTURAL FIRE,Industrial,BRONX,10302,27,40.714672,-73.791422,2022,11,Thu,8
2021-01-02 14:16:00,1066,398,505,2,1,CAR FIRE,Residential - Single Family,QUEENS,10031,28,40.748807,-73.93289,2021,1,Sun,14
2022-01-23 16:38:00,829,150,515,2,1,UNUSUAL INCIDENT,Commercial - Mercantile,BRONX,10302,37,40.668002,-73.963993,2022,1,Sun,16
2023-04-21 22:58:00,850,374,321,2,3,CAR FIRE,Healthcare,BRONX,10451,32,40.537847,-73.714586,2023,4,Sun,22
2019-09-10 22:28:00,766,274,251,1,1,UTILITY EMERGENCY,Commercial - Office,QUEENS,10301,46,40.681287,-73.824892,2019,9,Wed,22
2020-02-04 18:07:00,676,264,319,2,3,MAJOR FIRE,Healthcare,BROOKLYN,10302,21,40.61297,-74.040291,2020,2,Sun,18
2015-11-01 23:22:00,665,322,225,2,0,NONSTRUCTURAL FIRE,Industrial,BROOKLYN,10002,18,40.759439,-73.904436,2015,11,Thu,23
2023-10-13 23:33:00,837,357,367,3,1,MAJOR FIRE,Commercial - Mercantile,QUEENS,10451,33,40.668883,-73.871563,2023,10,Thu,23
2015-02-02 22:36:00,824,293,298,3,0,GARBAGE FIRE,Industrial,STATEN ISLAND,10002,3,40.814298,-74.249188,2015,2,Sun,22
2018-11-06 14:01:00,1025,470,553,2,4,ELECTRICAL FIRE,Assembly,QUEENS,11201,22,40.615853,-73.977228,2018,11,Sun,14
2023-06-02 11:55:00,941,287,541,3,1,OUTSIDE FIRE,Assembly,BRONX,10301,5,40.66168,-73.943871,2023,6,Sun,11
2018-06-03 06:22:00,903,451,424,6,3,CAR FIRE,Industrial,BROOKLYN,10002,16,40.772752,-73.897707,2018,6,Mon,6
2015-11-22 04:36:00,907,316,331,1,0,ELECTRICAL FIRE,Industrial,BROOKLYN,11201,12,40.587778,-74.052114,2015,11,Wed,4
2020-10-12 12:14:00,1111,308,774,2,2,UNUSUAL INCIDENT,Transportation,BROOKLYN,10302,25,40.530138,-73.863624,2020,10,Wed,12
2019-03-06 01:32:00,790,323,346,2,1,UNUSUAL INCIDENT,Residential - Multifamily,BRONX,10451,17,40.763652,-73.871697,2019,3,Sat,1
2021-08-13 14:35:00,871,312,376,1,0,CAR FIRE,Transportation,STATEN ISLAND,10302,25,40.70174,-74.225607,2021,8,Thu,14
2018-12-11 01:46:00,618,158,363,1,0,APPLIANCE FIRE,Transportation,QUEENS,10001,20,40.519224,-74.202493,2018,12,Sat,1
2018-12-10 02:40:00,1282,578,431,2,0,ELECTRICAL FIRE,Industrial,BRONX,10301,13,40.679379,-73.839502,2018,12,Tue,2
2020-07-20 01:41:00,796,359,376,1,3,MAJOR FIRE,Educational,BRONX,10001,7,40.600776,-74.224137,2020,7,Wed,1
2016-03-23 18:51:00,768,222,297,1,1,UNUSUAL INCIDENT,Commercial - Mercantile,MANHATTAN,10031,44,40.579187,-74.134479,2016,3,Thu,18
2016-05-11 05:39:00,740,386,240,3,1,GARBAGE FIRE,Transportation,BRONX,11205,31,40.661175,-74.040702,2016,5,Sun,5
2022-07-08 18:29:00,663,137,415,3,1,GARBAGE FIRE,Residential - Multifamily,BRONX,10451,51,40.723448,-73.964961,2022,7,Thu,18
2020-06-14 06:50:00,1095,567,355,2,2,GARBAGE FIRE,Commercial - Office,MANHATTAN,10452,26,40.89207,-73.850887,2020,6,Tue,6
2021-12-17 22:52:00,504,219,269,2,3,STRUCTURAL FIRE,Assembly,MANHATTAN,11205,34,40.628724,-74.156956,2021,12,Fri,22
2017-04-10 11:52:00,801,136,371,5,1,UTILITY EMERGENCY,Assembly,BROOKLYN,10302,16,40.665357,-73.722967,2017,4,Fri,11
2018-09-08 15:57:00,799,108,691,1,3,OUTSIDE FIRE,Assembly,MANHATTAN,10451,7,40.548792,-73.82355,2018,9,Thu,15
