COLLISION_ID,CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,NUMBER_OF_PERSONS_INJURED,NUMBER_OF_PERSONS_KILLED,NUMBER_OF_PEDESTRIANS_INJURED,NUMBER_OF_CYCLIST_INJURED,NUMBER_OF_MOTORIST_INJURED,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,VEHICLE_TYPE_CODE_1,VEHICLE_TYPE_CODE_2,YEAR,MONTH,DAY_OF_WEEK,HOUR,IS_WEEKEND
4004424,06/16/2015,09:12,BROOKLYN,10095,40.639981,-73.858521,2,0,0,1,1,Unsafe Lane Changing,Backing Unsafely,Sedan,Motorcycle,2015,6,Sun,9,0
4004425,12/28/2024,07:10,BROOKLYN,11684,40.69306,-73.729955,2,0,1,0,1,Failure to Yield,Traffic Control Disregarded,E-Bike,Station Wagon/SUV,2024,12,Wed,7,0
4004426,03/28/2020,17:32,QUEENS,11184,40.539049,-74.152382,0,0,0,0,0,Traffic Control Disregarded,Passing Too Closely,Motorcycle,Station Wagon/SUV,2020,3,Tue,17,0
4004427,04/15/2015,02:36,BRONX,10362,40.540033,-73.715105,2,0,0,0,2,Pavement Slippery,Traffic Control Disregarded,Sedan,Van,2015,4,Mon,2,1
4004428,04/12/2016,17:29,BROOKLYN,10882,40.842559,-73.709748,2,0,0,0,2,Traffic Control Disregarded,Traffic Control Disregarded,Ambulance,Pick-up Truck,2016,4,Wed,17,1
4004429,11/27/2022,20:38,BROOKLYN,10249,40.604866,-73.983559,4,0,2,1,1,Unsafe Speed,Driver Inattention,Station Wagon/SUV,Bus,2022,11,Sun,20,0
4004430,02/06/2022,11:45,BRONX,11456,40.784274,-73.824855,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention,Station Wagon/SUV,Station Wagon/SUV,2022,2,Tue,11,0
4004431,01/15/2016,23:08,BROOKLYN,11226,40.562039,-74.247334,1,0,0,0,1,Driver Inattention,Traffic Control Disregarded,Station Wagon/SUV,Pick-up Truck,2016,1,Mon,23,0
4004432,03/18/2017,07:22,BRONX,10369,40.625685,-73.716965,2,0,1,0,1,Unsafe Speed,Pavement Slippery,Pick-up Truck,Ambulance,2017,3,Wed,7,0
4004433,12/01/2020,14:23,QUEENS,10165,40.755765,-74.006947,1,0,0,0,1,Traffic Control Disregarded,Alcohol Involvement,Sedan,Taxi,2020,12,Wed,14,0
4004434,11/20/2018,06:31,MANHATTAN,10602,40.525332,-73.705523,2,0,0,0,2,Unsafe Speed,Unspecified,Bus,E-Bike,2018,11,Sat,6,1
4004435,10/16/2023,18:48,MANHATTAN,10582,40.635968,-74.018491,1,0,0,0,1,Unspecified,Pavement Slippery,Taxi,Station Wagon/SUV,2023,10,Fri,18,0
4004436,08/11/2021,02:37,QUEENS,11098,40.62851,-73.891267,0,0,0,0,0,Following Too Closely,Failure to Yield,Motorcycle,Bus,2021,8,Fri,2,0
4004437,03/09/2024,04:03,BRONX,10530,40.544589,-74.19396,2,0,1,0,1,Traffic Control Disregarded,Driver Inattention,Bus,Motorcycle,2024,3,Mon,4,0
4004438,01/16/2023,08:43,QUEENS,10064,40.649115,-74.173356,1,0,0,0,1,Unspecified,Passing Too Closely,Ambulance,Pick-up Truck,2023,1,Sun,8,0
4004439,04/16/2021,00:40,QUEENS,11597,40.772661,-74.009265,0,0,0,0,0,Unsafe Lane Changing,Backing Unsafely,Station Wagon/SUV,Taxi,2021,4,Wed,0,0
4004440,09/01/2020,18:45,QUEENS,10881,40.827905,-74.046518,1,0,1,0,0,Traffic Control Disregarded,Backing Unsafely,Sedan,Station Wagon/SUV,2020,9,Fri,18,0
4004441,06/23/2018,08:26,QUEENS,11045,40.631057,-74.19129,0,0,0,0,0,Driver Inattention,Alcohol Involvement,Ambulance,,2018,6,Sat,8,0
4004442,09/19/2022,22:10,QUEENS,11328,40.751796,-74.238596,1,0,0,0,1,Following Too Closely,Failure to Yield,Station Wagon/SUV,Van,2022,9,Wed,22,0
4004443,01/25/2020,01:20,MANHATTAN,10780,40.532136,-73.833606,0,0,0,0,0,Unsafe Lane Changing,Pavement Slippery,Taxi,Pick-up Truck,2020,1,Thu,1,0
4004444,01/18/2024,17:13,BRONX,10398,40.766444,-74.161677,0,0,0,0,0,Driver Inattention,Unsafe Speed,Station Wagon/SUV,Bike,2024,1,Sun,17,0
4004445,06/02/2019,16:17,QUEENS,10802,40.706777,-73.77203,2,0,0,1,1,Unsafe Lane Changing,Following Too Closely,Sedan,Van,2019,6,Fri,16,1
4004446,11/07/2020,02:58,MANHATTAN,11561,40.738234,-74.028618,1,0,1,1,0,Passing Too Closely,Unspecified,Motorcycle,Van,2020,11,Sat,2,0
4004447,03/24/2020,03:23,BROOKLYN,11569,40.782324,-74.017938,1,0,0,0,1,Traffic Control Disregarded,Unsafe Speed,Taxi,,2020,3,Sun,3,1
4004448,08/17/2016,14:19,MANHATTAN,11655,40.826935,-74.092483,1,0,0,0,1,Driver Inattention,Following Too Closely,Station Wagon/SUV,E-Bike,2016,8,Mon,14,0
4004449,04/25/2017,00:40,BROOKLYN,11402,40.510948,-74.119786,0,0,0,0,0,Pavement Slippery,Passing Too Closely,Taxi,Pick-up Truck,2017,4,Sat,0,0
4004450,09/07/2024,13:25,BROOKLYN,11060,40.527586,-74.061086,1,0,0,0,1,Pavement Slippery,Traffic Control Disregarded,Station Wagon/SUV,Bus,2024,9,Thu,13,0
4004451,06/03/2023,12:30,QUEENS,10449,40.802286,-73.807139,0,0,0,0,0,Unspecified,Pavement Slippery,Motorcycle,Station Wagon/SUV,2023,6,Mon,12,0
4004452,02/13/2022,15:51,BROOKLYN,11023,40.748897,-73.877997,0,0,0,0,0,Unsafe Speed,Backing Unsafely,Sedan,Ambulance,2022,2,Sat,15,0
4004453,01/23/2022,15:15,BRONX,10454,40.638081,-73.74145,1,0,1,1,0,Driver Inattention,Unsafe Lane Changing,Pick-up Truck,Ambulance,2022,1,Tue,15,0
4004454,10/28/2015,00:40,MANHATTAN,10180,40.804554,-73.983445,2,0,0,0,2,Backing Unsafely,Passing Too Closely,Station Wagon/SUV,Sedan,2015,10,Thu,0,1
4004455,02/12/2023,02:47,QUEENS,10532,40.722566,-73.808483,3,0,1,1,1,Backing Unsafely,Pavement Slippery,Sedan,Van,2023,2,Tue,2,0
4004456,01/13/2018,04:41,BRONX,10710,40.721968,-74.14828,2,0,0,1,1,Backing Unsafely,Following Too Closely,Pick-up Truck,Pick-up Truck,2018,1,Thu,4,1
4004457,12/06/2016,23:38,BROOKLYN,10347,40.769658,-74.223239,0,0,0,0,0,Alcohol Involvement,Failure to Yield,Bike,Motorcycle,2016,12,Fri,23,0
4004458,08/24/2021,04:18,BROOKLYN,10118,40.844464,-74.116084,0,0,0,0,0,Unsafe Speed,Backing Unsafely,Sedan,Ambulance,2021,8,Mon,4,0
4004459,02/24/2020,11:06,BROOKLYN,11024,40.609364,-73.792452,1,0,0,0,1,Driver Inattention,Unspecified,Sedan,Bus,2020,2,Fri,11,1
4004460,09/17/2023,14:51,BRONX,10379,40.907237,-73.718353,0,0,0,0,0,Driver Inattention,Passing Too Closely,Taxi,Taxi,2023,9,Tue,14,0
4004461,09/15/2016,06:15,BRONX,11675,40.650564,-73.863939,5,0,3,0,2,Following Too Closely,Unsafe Speed,Sedan,Bus,2016,9,Wed,6,0
4004462,09/04/2020,08:23,MANHATTAN,10377,40.731831,-74.02964,0,0,0,0,0,Passing Too Closely,Backing Unsafely,Sedan,Taxi,2020,9,Mon,8,0
4004463,10/18/2022,00:05,QUEENS,10248,40.845114,-73.802285,1,0,1,1,0,Passing Too Closely,Unsafe Lane Changing,Sedan,Ambulance,2022,10,Wed,0,0
4004464,11/24/2020,04:39,QUEENS,11496,40.693251,-73.899618,0,0,0,0,0,Traffic Control Disregarded,Failure to Yield,Van,E-Bike,2020,11,Tue,4,0
4004465,06/24/2022,17:15,MANHATTAN,11517,40.567924,-74.209219,0,0,0,0,0,Unsafe Speed,Pavement Slippery,Station Wagon/SUV,Taxi,2022,6,Fri,17,0
4004466,08/03/2016,00:56,MANHATTAN,11257,40.909892,-73.73707,0,0,0,0,0,Backing Unsafely,Passing Too Closely,Station Wagon/SUV,Taxi,2016,8,Mon,0,1
4004467,10/20/2023,14:35,MANHATTAN,11300,40.838725,-74.181652,0,0,0,0,0,Unsafe Lane Changing,Backing Unsafely,Sedan,Sedan,2023,10,Wed,14,0
4004468,03/13/2020,06:38,BROOKLYN,11239,40.55511,-74.004442,1,0,1,1,0,Driver Inattention,Driver Inattention,Station Wagon/SUV,Taxi,2020,3,Tue,6,0
4004469,11/01/2021,22:14,BROOKLYN,10069,40.760894,-73.70716,4,0,2,0,2,Unsafe Speed,Driver Inattention,Van,E-Bike,2021,11,Mon,22,1
4004470,12/20/2016,16:39,QUEENS,11503,40.622088,-74.088023,0,0,0,0,0,Traffic Control Disregarded,Alcohol Involvement,Station Wagon/SUV,,2016,12,Wed,16,0
4004471,09/21/2024,09:49,QUEENS,10243,40.737388,-74.181156,3,0,1,0,2,Unsafe Lane Changing,Driver Inattention,Station Wagon/SUV,Van,2024,9,Tue,9,1
4004472,09/12/2022,06:03,BRONX,10067,40.554902,-73.869091,0,0,0,0,0,Passing Too Closely,Driver Inattention,Sedan,Motorcycle,2022,9,Mon,6,1
4004473,10/24/2023,15:55,BROOKLYN,11311,40.809003,-74.063329,1,0,1,0,0,Driver Inattention,Driver Inattention,Station Wagon/SUV,Taxi,2023,10,Fri,15,0
4004474,05/04/2017,05:01,MANHATTAN,11343,40.807115,-73.949098,0,0,0,0,0,Traffic Control Disregarded,Following Too Closely,Sedan,Ambulance,2017,5,Sun,5,1
4004475,12/12/2018,21:13,MANHATTAN,11593,40.589134,-73.767323,0,0,0,0,0,Driver Inattention,Following Too Closely,Sedan,Ambulance,2018,12,Tue,21,1
4004476,09/21/2020,11:59,BRONX,11629,40.65865,-74.167357,0,0,0,0,0,Unspecified,Unsafe Speed,Station Wagon/SUV,Ambulance,2020,9,Tue,11,1
4004477,10/19/2017,16:21,BRONX,10948,40.710642,-73.977129,1,0,0,0,1,Traffic Control Disregarded,Backing Unsafely,Sedan,Station Wagon/SUV,2017,10,Mon,16,0
4004478,08/19/2024,10:01,MANHATTAN,10863,40.77849,-74.193718,1,0,1,0,0,Backing Unsafely,Following Too Closely,Bike,Bus,2024,8,Sat,10,1
4004479,12/05/2021,09:19,MANHATTAN,11357,40.644732,-73.958334,0,0,0,0,0,Driver Inattention,Alcohol Involvement,Sedan,Sedan,2021,12,Sat,9,0
4004480,07/02/2022,06:03,BRONX,10300,40.518474,-73.784368,4,0,2,0,2,Driver Inattention,Passing Too Closely,Sedan,E-Bike,2022,7,Sun,6,0
4004481,10/01/2019,16:51,QUEENS,10879,40.612274,-73.875496,1,0,0,0,1,Unsafe Speed,Pavement Slippery,Sedan,Bike,2019,10,Fri,16,0
4004482,04/05/2019,11:33,QUEENS,10128,40.719559,-74.153203,0,0,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,Taxi,,2019,4,Mon,11,1
4004483,05/10/2017,04:17,QUEENS,10124,40.665148,-73.886641,2,0,0,0,2,Unspecified,Backing Unsafely,Station Wagon/SUV,Motorcycle,2017,5,Sat,4,0
4004484,01/17/2018,00:49,BRONX,10118,40.903481,-74.00113,0,0,0,0,0,Traffic Control Disregarded,Unsafe Lane Changing,Station Wagon/SUV,Pick-up Truck,2018,1,Thu,0,0
4004485,05/14/2017,11:47,BROOKLYN,10622,40.653437,-74.05515,0,0,0,0,0,Alcohol Involvement,Unsafe Speed,Van,Station Wagon/SUV,2017,5,Thu,11,0
4004486,02/05/2022,00:54,BROOKLYN,11175,40.839867,-74.153292,1,0,0,0,1,Pavement Slippery,Driver Inattention,Bike,E-Bike,2022,2,Thu,0,1
4004487,01/04/2017,12:46,MANHATTAN,11611,40.507815,-74.095975,0,0,0,0,0,Unspecified,Unsafe Lane Changing,Sedan,Taxi,2017,1,Thu,12,1
4004488,11/13/2016,11:48,QUEENS,11689,40.684214,-74.239205,5,0,1,1,3,Unsafe Speed,Passing Too Closely,Station Wagon/SUV,Van,2016,11,Mon,11,0
4004489,02/26/2020,14:19,STATEN ISLAND,11246,40.677154,-73.759364,0,0,0,0,0,Unsafe Lane Changing,Pavement Slippery,Sedan,Bike,2020,2,Wed,14,0
4004490,11/16/2022,07:25,BROOKLYN,11105,40.874285,-74.085107,0,0,0,0,0,Traffic Control Disregarded,Alcohol Involvement,Sedan,Bus,2022,11,Wed,7,0
4004491,08/13/2024,11:06,BRONX,11136,40.61265,-73.756368,1,1,0,0,1,Unspecified,Traffic Control Disregarded,Motorcycle,Bike,2024,8,Sat,11,0
4004492,06/27/2022,20:53,QUEENS,10374,40.6866,-73.731736,0,0,0,0,0,Pavement Slippery,Backing Unsafely,Van,Pick-up Truck,2022,6,Sat,20,0
4004493,06/24/2020,10:18,BROOKLYN,11493,40.767888,-73.867502,0,1,0,0,0,Passing Too Closely,Failure to Yield,Bus,Sedan,2020,6,Fri,10,0
4004494,12/18/2020,04:23,QUEENS,11474,40.800483,-73.929205,0,0,0,0,0,Unspecified,Unsafe Speed,Sedan,Pick-up Truck,2020,12,Mon,4,0
4004495,09/07/2020,02:10,BROOKLYN,11360,40.899771,-73.774361,1,0,0,0,1,Unsafe Speed,Unsafe Speed,Station Wagon/SUV,,2020,9,Fri,2,1
4004496,02/08/2019,10:15,MANHATTAN,10128,40.902568,-74.216378,0,0,0,0,0,Passing Too Closely,Traffic Control Disregarded,Sedan,E-Bike,2019,2,Tue,10,0
4004497,01/05/2018,17:00,MANHATTAN,10534,40.728287,-73.914654,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention,Sedan,,2018,1,Mon,17,0
4004498,05/16/2016,09:35,MANHATTAN,11489,40.779221,-73.742387,0,0,0,0,0,Following Too Closely,Passing Too Closely,E-Bike,E-Bike,2016,5,Tue,9,0
4004499,04/14/2019,19:27,BRONX,10809,40.539895,-73.758291,0,0,0,0,0,Failure to Yield,Unsafe Speed,Van,,2019,4,Fri,19,0
4004500,04/03/2016,00:12,BRONX,10886,40.851737,-73.828618,1,0,0,0,1,Alcohol Involvement,Passing Too Closely,Pick-up Truck,Van,2016,4,Wed,0,1
4004501,08/06/2023,22:10,QUEENS,10099,40.640443,-74.123745,0,0,0,0,0,Unsafe Lane Changing,Passing Too Closely,Sedan,Taxi,2023,8,Sat,22,0
4004502,02/13/2018,23:53,QUEENS,10578,40.728554,-73.884788,0,0,0,0,0,Unsafe Speed,Driver Inattention,Sedan,E-Bike,2018,2,Mon,23,1
4004503,01/17/2015,17:05,QUEENS,11151,40.868587,-73.758322,0,0,0,0,0,Unspecified,Unsafe Lane Changing,Pick-up Truck,E-Bike,2015,1,Tue,17,0
4004504,02/19/2024,15:58,QUEENS,10729,40.553946,-74.059573,0,0,0,0,0,Driver Inattention,Following Too Closely,Station Wagon/SUV,Bus,2024,2,Tue,15,1
4004505,11/25/2015,00:29,BROOKLYN,10538,40.851729,-73.900007,5,0,1,1,3,Alcohol Involvement,Failure to Yield,Sedan,E-Bike,2015,11,Sun,0,0
4004506,11/11/2024,06:51,MANHATTAN,11132,40.564733,-74.028662,0,0,0,0,0,Failure to Yield,Traffic Control Disregarded,Bike,Van,2024,11,Thu,6,0
4004507,11/10/2019,14:57,BROOKLYN,10828,40.627464,-73.754167,2,0,0,1,1,Alcohol Involvement,Unsafe Lane Changing,Bike,Sedan,2019,11,Fri,14,1
4004508,09/21/2022,21:36,QUEENS,11439,40.772682,-74.127414,2,0,1,0,1,Passing Too Closely,Backing Unsafely,Station Wagon/SUV,Motorcycle,2022,9,Fri,21,0
4004509,11/22/2021,04:33,BRONX,10758,40.801568,-74.102559,3,0,3,0,0,Backing Unsafely,Driver Inattention,Station Wagon/SUV,Station Wagon/SUV,2021,11,Mon,4,0
4004510,07/09/2021,14:49,MANHATTAN,10161,40.807236,-73.878674,1,0,0,0,1,Passing Too Closely,Backing Unsafely,Station Wagon/SUV,Station Wagon/SUV,2021,7,Wed,14,1
4004511,11/11/2019,21:27,QUEENS,10594,40.874615,-74.250774,0,0,0,0,0,Following Too Closely,Passing Too Closely,Sedan,Pick-up Truck,2019,11,Wed,21,0
4004512,04/02/2023,12:08,MANHATTAN,11394,40.619219,-74.103404,0,0,0,0,0,Unsafe Speed,Driver Inattention,Station Wagon/SUV,E-Bike,2023,4,Tue,12,0
4004513,10/23/2019,05:30,BRONX,11401,40.815237,-74.098452,0,0,0,0,0,Unspecified,Following Too Closely,Station Wagon/SUV,E-Bike,2019,10,Fri,5,0
4004514,12/06/2015,12:05,QUEENS,10497,40.906957,-73.867859,0,0,0,0,0,Following Too Closely,Passing Too Closely,Station Wagon/SUV,Station Wagon/SUV,2015,12,Sun,12,1
4004515,09/11/2019,19:59,QUEENS,10984,40.530208,-73.975971,2,0,0,0,2,Unsafe Lane Changing,Failure to Yield,Station Wagon/SUV,Pick-up Truck,2019,9,Sun,19,0
4004516,10/28/2017,00:57,BRONX,10014,40.582024,-74.225806,1,0,1,0,0,Driver Inattention,Unsafe Lane Changing,Station Wagon/SUV,Bike,2017,10,Fri,0,1
4004517,10/09/2017,03:05,QUEENS,10792,40.874899,-74.019814,2,0,1,1,0,Alcohol Involvement,Traffic Control Disregarded,Sedan,Bus,2017,10,Mon,3,0
4004518,06/27/2019,23:35,BROOKLYN,10360,40.606129,-73.70487,1,0,0,0,1,Backing Unsafely,Backing Unsafely,Taxi,Ambulance,2019,6,Thu,23,1
4004519,08/17/2015,09:19,BRONX,10069,40.887937,-73.759511,0,0,0,0,0,Unsafe Speed,Backing Unsafely,Sedan,Pick-up Truck,2015,8,Tue,9,1
4004520,05/14/2022,13:39,BRONX,10185,40.714889,-73.803061,0,0,0,0,0,Unsafe Lane Changing,Alcohol Involvement,Van,Sedan,2022,5,Sun,13,0
4004521,11/20/2023,03:31,MANHATTAN,11676,40.721527,-73.913033,0,0,0,0,0,Unspecified,Pavement Slippery,Sedan,Bike,2023,11,Thu,3,1
4004522,10/27/2024,20:46,BRONX,10355,40.543016,-74.188989,0,0,0,0,0,Pavement Slippery,Pavement Slippery,Sedan,Pick-up Truck,2024,10,Sun,20,0
4004523,02/03/2018,18:48,BROOKLYN,11323,40.576467,-73.756491,0,0,0,0,0,Driver Inattention,Backing Unsafely,Taxi,Taxi,2018,2,Fri,18,0
4004524,11/17/2015,05:31,BROOKLYN,10887,40.858301,-74.058513,0,0,0,0,0,Alcohol Involvement,Unsafe Speed,Sedan,,2015,11,Tue,5,0
4004525,10/04/2016,08:04,BROOKLYN,11213,40.796089,-74.164658,0,0,0,0,0,Following Too Closely,Unsafe Speed,E-Bike,Van,2016,10,Sat,8,0
4004526,09/10/2021,11:37,STATEN ISLAND,11379,40.552484,-74.182848,0,0,0,0,0,Passing Too Closely,Unsafe Lane Changing,Sedan,Station Wagon/SUV,2021,9,Tue,11,0
4004527,05/13/2015,13:36,BROOKLYN,11693,40.557453,-73.785521,1,0,0,0,1,Passing Too Closely,Backing Unsafely,E-Bike,Station Wagon/SUV,2015,5,Sun,13,1
4004528,04/22/2017,20:09,STATEN ISLAND,10992,40.874916,-73.904563,0,0,0,0,0,Following Too Closely,Passing Too Closely,Bus,,2017,4,Tue,20,0
4004529,08/01/2021,17:36,QUEENS,10377,40.821386,-74.199773,1,0,0,0,1,Traffic Control Disregarded,Backing Unsafely,Sedan,Motorcycle,2021,8,Sat,17,0
4004530,02/09/2018,02:46,MANHATTAN,10414,40.548939,-73.784892,3,0,2,1,0,Traffic Control Disregarded,Backing Unsafely,Sedan,E-Bike,2018,2,Tue,2,0
4004531,07/21/2024,02:01,QUEENS,10336,40.733103,-74.116977,0,0,0,0,0,Backing Unsafely,Following Too Closely,Station Wagon/SUV,Station Wagon/SUV,2024,7,Fri,2,0
4004532,03/03/2018,03:06,BRONX,10550,40.903125,-73.924958,4,0,1,1,2,Following Too Closely,Pavement Slippery,Pick-up Truck,Motorcycle,2018,3,Wed,3,0
4004533,06/15/2015,18:10,QUEENS,11090,40.716551,-73.722152,1,0,0,0,1,Unsafe Lane Changing,Unsafe Speed,Station Wagon/SUV,Bike,2015,6,Thu,18,0
4004534,02/25/2022,00:00,MANHATTAN,11589,40.538561,-73.817476,0,0,0,0,0,Alcohol Involvement,Passing Too Closely,Sedan,Taxi,2022,2,Tue,0,0
4004535,03/10/2018,14:13,BROOKLYN,10878,40.696154,-73.883226,3,0,1,1,1,Alcohol Involvement,Unsafe Lane Changing,Station Wagon/SUV,E-Bike,2018,3,Wed,14,1
4004536,10/12/2023,14:20,BROOKLYN,11353,40.620588,-73.828922,0,0,0,0,0,Unsafe Lane Changing,Pavement Slippery,Station Wagon/SUV,,2023,10,Tue,14,0
4004537,12/27/2019,13:05,MANHATTAN,10705,40.711911,-73.958344,1,0,0,0,1,Following Too Closely,Backing Unsafely,Van,Station Wagon/SUV,2019,12,Sat,13,1
4004538,12/01/2020,06:47,BROOKLYN,11652,40.804703,-74.031913,1,0,0,0,1,Driver Inattention,Passing Too Closely,Sedan,E-Bike,2020,12,Thu,6,0
4004539,11/14/2020,03:25,QUEENS,11110,40.703883,-74.250231,0,0,0,0,0,Following Too Closely,Passing Too Closely,Sedan,Pick-up Truck,2020,11,Tue,3,1
4004540,12/02/2023,10:16,BROOKLYN,10341,40.554649,-74.259929,0,0,0,0,0,Alcohol Involvement,Unsafe Speed,Sedan,Van,2023,12,Thu,10,0
4004541,07/08/2017,01:25,BROOKLYN,11170,40.812537,-73.741177,0,0,0,0,0,Unsafe Speed,Driver Inattention,Station Wagon/SUV,E-Bike,2017,7,Fri,1,0
4004542,01/03/2020,01:06,BROOKLYN,11435,40.600695,-74.202849,3,0,1,0,2,Failure to Yield,Passing Too Closely,Sedan,Van,2020,1,Sat,1,1
4004543,07/10/2023,06:47,STATEN ISLAND,10247,40.505701,-73.925242,0,0,0,0,0,Unspecified,Driver Inattention,Sedan,Sedan,2023,7,Mon,6,0
4004544,07/09/2022,19:00,QUEENS,10108,40.560475,-73.942344,2,0,0,1,1,Pavement Slippery,Alcohol Involvement,Sedan,Van,2022,7,Mon,19,0
4004545,09/05/2021,14:14,BRONX,11169,40.766541,-73.923652,4,0,3,0,1,Unsafe Speed,Unsafe Lane Changing,Ambulance,Ambulance,2021,9,Sat,14,0
4004546,12/25/2018,04:30,BROOKLYN,10383,40.886628,-73.977053,0,0,0,0,0,Passing Too Closely,Traffic Control Disregarded,Station Wagon/SUV,Taxi,2018,12,Tue,4,0
4004547,05/28/2019,20:35,MANHATTAN,11144,40.811609,-73.730015,0,0,0,0,0,Passing Too Closely,Unspecified,Station Wagon/SUV,Ambulance,2019,5,Mon,20,0
4004548,12/01/2021,21:05,BRONX,11418,40.632407,-74.064092,0,0,0,0,0,Unspecified,Traffic Control Disregarded,Sedan,Van,2021,12,Sat,21,0
4004549,11/05/2020,16:18,BRONX,10602,40.670314,-74.08781,0,0,0,0,0,Passing Too Closely,Failure to Yield,Motorcycle,Motorcycle,2020,11,Fri,16,0
4004550,08/12/2019,04:05,BROOKLYN,11488,40.735807,-74.056284,2,0,1,0,1,Passing Too Closely,Pavement Slippery,Bus,Van,2019,8,Wed,4,1
4004551,12/20/2023,00:29,QUEENS,10779,40.527832,-74.144538,0,0,0,0,0,Traffic Control Disregarded,Unsafe Speed,Sedan,E-Bike,2023,12,Tue,0,0
4004552,12/07/2019,15:34,MANHATTAN,10316,40.881634,-73.855247,0,0,0,0,0,Traffic Control Disregarded,Unsafe Speed,Bike,E-Bike,2019,12,Fri,15,0
4004553,03/11/2020,14:44,MANHATTAN,11217,40.64631,-74.066028,1,0,0,0,1,Alcohol Involvement,Pavement Slippery,Pick-up Truck,Ambulance,2020,3,Sat,14,1
4004554,01/01/2024,15:56,BRONX,10887,40.674566,-74.22526,1,0,0,0,1,Following Too Closely,Following Too Closely,Sedan,Van,2024,1,Tue,15,1
4004555,02/16/2021,13:16,STATEN ISLAND,10099,40.524325,-74.194574,1,0,0,0,1,Unsafe Lane Changing,Following Too Closely,Motorcycle,Ambulance,2021,2,Sun,13,0
4004556,05/03/2016,06:15,BROOKLYN,11103,40.56279,-73.829091,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention,Bike,,2016,5,Wed,6,1
4004557,10/05/2019,02:09,QUEENS,10928,40.616892,-74.205981,0,0,0,0,0,Passing Too Closely,Unsafe Lane Changing,Pick-up Truck,E-Bike,2019,10,Fri,2,0
4004558,12/08/2020,01:35,QUEENS,10621,40.601833,-74.141032,0,0,0,0,0,Alcohol Involvement,Traffic Control Disregarded,Station Wagon/SUV,Bus,2020,12,Mon,1,0
4004559,09/24/2017,22:44,QUEENS,10760,40.625203,-74.049781,0,0,0,0,0,Driver Inattention,Pavement Slippery,Bus,Motorcycle,2017,9,Sun,22,0
4004560,04/19/2018,20:17,QUEENS,10714,40.629335,-73.815533,5,0,3,1,1,Pavement Slippery,Unsafe Lane Changing,Taxi,Station Wagon/SUV,2018,4,Fri,20,1
4004561,07/16/2016,03:09,QUEENS,11350,40.799198,-74.217575,0,0,0,0,0,Unspecified,Traffic Control Disregarded,Motorcycle,,2016,7,Mon,3,0
4004562,10/11/2021,09:51,QUEENS,10343,40.525649,-74.15089,0,0,0,0,0,Failure to Yield,Unspecified,Taxi,Taxi,2021,10,Sat,9,0
4004563,07/21/2016,12:36,MANHATTAN,10154,40.670619,-74.148575,0,0,0,0,0,Pavement Slippery,Alcohol Involvement,Sedan,Bike,2016,7,Fri,12,1
4004564,01/28/2016,20:03,QUEENS,10005,40.552084,-73.999467,1,0,0,0,1,Pavement Slippery,Unspecified,Sedan,E-Bike,2016,1,Sun,20,0
4004565,02/09/2019,06:59,QUEENS,10664,40.823698,-74.034429,0,0,0,0,0,Driver Inattention,Failure to Yield,Sedan,Taxi,2019,2,Mon,6,0
4004566,08/11/2019,19:07,BROOKLYN,11485,40.906702,-73.808907,0,0,0,0,0,Backing Unsafely,Unsafe Speed,Sedan,Bus,2019,8,Thu,19,1
4004567,04/18/2020,05:23,BROOKLYN,10974,40.752371,-74.105118,4,0,2,1,1,Unsafe Speed,Unsafe Speed,Sedan,Van,2020,4,Tue,5,1
4004568,08/12/2016,18:46,QUEENS,11619,40.758654,-74.189441,0,0,0,0,0,Passing Too Closely,Backing Unsafely,Sedan,Bus,2016,8,Sun,18,1
4004569,08/11/2023,11:33,MANHATTAN,11026,40.503787,-74.126567,1,0,1,0,0,Traffic Control Disregarded,Passing Too Closely,Bike,Station Wagon/SUV,2023,8,Wed,11,1
4004570,07/07/2016,17:11,BRONX,10558,40.701023,-74.083735,0,0,0,0,0,Pavement Slippery,Unsafe Lane Changing,Van,Motorcycle,2016,7,Sun,17,0
4004571,02/23/2015,03:23,MANHATTAN,11265,40.722544,-73.930835,0,0,0,0,0,Unspecified,Following Too Closely,Station Wagon/SUV,Pick-up Truck,2015,2,Sat,3,0
4004572,06/18/2018,14:57,BRONX,11178,40.893603,-74.043524,1,0,0,0,1,Driver Inattention,Driver Inattention,E-Bike,Ambulance,2018,6,Mon,14,0
4004573,01/06/2016,08:41,BRONX,11131,40.525731,-74.136058,1,0,1,0,0,Unsafe Speed,Failure to Yield,Sedan,Motorcycle,2016,1,Mon,8,0
4004574,05/08/2021,17:43,BRONX,11439,40.545106,-74.199072,0,0,0,0,0,Unsafe Speed,Passing Too Closely,Sedan,Taxi,2021,5,Sun,17,0
4004575,04/13/2018,02:26,BROOKLYN,11439,40.655164,-73.930985,0,0,0,0,0,Failure to Yield,Pavement Slippery,Station Wagon/SUV,Bike,2018,4,Thu,2,0
